iso3,year,age,sex,totpop,hivpop,artpop,infections
CIV,2022,16,male,350711.25,1267.60554,614.23936,1.56717
CIV,2022,17,female,333843.25,1692.61185,1149.83184,144.71325
CIV,2022,17,male,342871.5625,1330.16375,695.13412,5.40239
CIV,2022,18,female,323771.2813,1960.79916,1365.92341,162.59945
CIV,2022,18,male,333066.25,1425.15031,815.83189,12.22035
CIV,2022,19,female,315591.9063,2196.56937,1543.7225,174.61064
CIV,2022,19,male,324939.5625,1451.76752,841.28562,21.17639
CIV,2022,20,female,305517.4063,2472.27501,1752.5072,183.60778
CIV,2022,20,male,315010.5625,1495.80937,865.36875,30.31157
CIV,2022,21,female,298719.5313,2790.29263,1991.37645,193.76327
CIV,2022,21,male,306968.4375,1541.91997,896.89058,39.14043
CIV,2022,22,female,290738.0625,3125.7171,2244.07091,199.14723
CIV,2022,22,male,297646.4375,1600.91345,926.34693,47.88396
CIV,2022,23,female,280082.9375,3439.34637,2486.64837,198.36726
CIV,2022,23,male,285896.25,1643.82678,943.9368,55.96678
CIV,2022,24,female,268530.75,3703.36748,2694.84177,193.5756
CIV,2022,24,male,273299.1563,1660.7039,944.68652,63.23243
CIV,2022,25,female,254961.2969,3945.90471,2897.12566,185.31498
CIV,2022,25,male,258455.2813,1673.48555,949.13717,69.21009
CIV,2022,26,female,243393.8594,4208.43735,3116.23363,177.51614
CIV,2022,26,male,245794,1698.41756,958.88755,74.5659
CIV,2022,27,female,234615.0469,4458.88014,3324.2442,170.94071
CIV,2022,27,male,236156.3594,1717.61902,962.13986,79.26116
CIV,2022,28,female,224894.9375,4679.8576,3511.07099,163.23639
CIV,2022,28,male,225368.1406,1738.89526,966.53527,81.83863
CIV,2022,29,female,218816.5156,4948.14474,3732.90706,157.79266
CIV,2022,29,male,218492.5938,1785.39154,984.50684,84.44217
CIV,2022,30,female,212486.5625,5176.17241,3923.45611,151.54971
CIV,2022,30,male,211953.2656,1822.86623,995.9978,86.46372
CIV,2022,31,female,205829.625,5370.78394,4088.90407,144.56367
CIV,2022,31,male,205057.9844,1854.2319,1004.15685,87.74262
CIV,2022,32,female,199072.3594,5568.27838,4258.54086,137.42715
CIV,2022,32,male,198235.1406,1912.82263,1031.07014,88.08143
CIV,2022,33,female,192755.6719,5776.90509,4437.73191,130.6763
CIV,2022,33,male,191794.2656,1982.88055,1066.28473,87.63302
CIV,2022,34,female,173252.3906,5541.36493,4274.53767,115.23604
CIV,2022,34,male,175907.7813,1951.97988,1049.2959,81.98677
CIV,2022,35,female,167884.6719,5772.84827,4479.93482,109.28534
CIV,2022,35,male,171326.5156,2075.468,1126.88918,80.99348
CIV,2022,36,female,167240.75,6182.36047,4826.76623,106.29209
CIV,2022,36,male,170313.8438,2262.93884,1243.72297,81.31226
CIV,2022,37,female,166029.2344,6605.98071,5187.51823,102.92
CIV,2022,37,male,168775.8438,2470.28192,1376.62398,80.97623
CIV,2022,38,female,164855.8906,7069.62885,5582.52093,99.61288
CIV,2022,38,male,167622.8125,2703.69353,1528.53747,80.4569
CIV,2022,39,female,161386.2969,7444.82434,5909.05979,95.00209
CIV,2022,39,male,163134.625,2894.07101,1659.49838,78.0189
CIV,2022,40,female,158663.5625,7848.60742,6259.12736,90.89037
CIV,2022,40,male,159744.4844,3105.10651,1804.69957,75.83815
CIV,2022,41,female,156056.8594,8254.1474,6611.69152,86.89373
CIV,2022,41,male,156477.2656,3318.24548,1953.43187,73.50761
CIV,2022,42,female,152682.3125,8599.81982,6916.55517,82.60254
CIV,2022,42,male,152655.2969,3515.01993,2094.31821,70.77407
CIV,2022,43,female,148025.9844,8837.60388,7134.12226,77.80513
CIV,2022,43,male,147888.0313,3679.50134,2217.0902,67.51908
CIV,2022,44,female,141392.1094,8910.17548,7217.17374,72.19637
CIV,2022,44,male,141868.5156,3796.10587,2311.40607,63.65037
CIV,2022,45,female,134467.4375,8874.9328,7220.64912,66.6917
CIV,2022,45,male,136480.9063,3887.77658,2399.24242,60.03833
CIV,2022,46,female,124017.6719,8500.0625,6945.20887,59.74272
CIV,2022,46,male,128336.3047,3867.55774,2418.4312,55.23425
CIV,2022,47,female,118806.8281,8387.37067,6877.36621,55.60979
CIV,2022,47,male,124156.1094,3935.1391,2490.12681,52.20589
CIV,2022,48,female,112727.5078,8123.92761,6680.46421,51.29916
CIV,2022,48,male,119128.8906,3946.37192,2523.5923,48.88947
CIV,2022,49,female,105813.7266,7698.13922,6344.53264,46.85347
CIV,2022,49,male,113107.2109,3889.83362,2510.04248,45.25881
CMR,2022,15,female,322445.875,1413.46468,1152.20471,146.8415
CMR,2022,15,male,323894.0313,1288.34423,924.61729,14.33773
CMR,2022,16,female,313112.9375,1652.94736,1387.75816,201.84556
CMR,2022,16,male,314324.4688,1297.47662,1012.6449,20.74896
CMR,2022,17,female,303276.4688,1980.32716,1683.49761,235.85246
CMR,2022,17,male,304516.9688,1336.02197,1085.6988,29.43561
CMR,2022,18,female,294209.4688,2317.13113,1988.06069,243.59641
CMR,2022,18,male,295176.7188,1340.65246,1103.24229,40.76677
CMR,2022,19,female,283437.375,2709.15453,2354.43843,231.23074
CMR,2022,19,male,284399,1383.28316,1133.74494,53.05087
CMR,2022,20,female,272079.8125,3113.51379,2741.45535,213.81933
CMR,2022,20,male,272747.4063,1439.3111,1175.08296,64.9322
CMR,2022,21,female,261796.5469,3521.71814,3132.53023,200.73935
CMR,2022,21,male,262122.8906,1496.94688,1212.47542,74.90109
CMR,2022,22,female,254746.5156,3969.49992,3559.75666,190.58773
CMR,2022,22,male,254731.3125,1574.91135,1265.46863,82.6317
CMR,2022,23,female,248055.7344,4436.60156,4004.86042,183.02551
CMR,2022,23,male,247712.75,1669.49483,1334.61544,86.67764
CMR,2022,24,female,238680.375,4824.93781,4377.46589,174.93928
CMR,2022,24,male,238048,1748.71757,1394.73235,86.83725
CMR,2022,25,female,231149.625,5254.88312,4791.69975,167.02507
CMR,2022,25,male,230245.7813,1852.19975,1479.33369,86.59699
CMR,2022,26,female,226124.25,5712.35323,5231.68242,159.1349
CMR,2022,26,male,225019.4375,2008.97912,1611.16742,86.94893
CMR,2022,27,female,222340.6563,6199.84358,5700.12267,152.18029
CMR,2022,27,male,221075.3594,2192.7975,1766.81683,86.56224
CMR,2022,28,female,218390.6563,6700.04181,6181.59699,145.41512
CMR,2022,28,male,217041.5,2409.26015,1952.97335,84.95909
CMR,2022,29,female,213665.4219,7181.82736,6647.18155,138.39099
CMR,2022,29,male,212286.7813,2639.73807,2153.68935,82.14264
CMR,2022,30,female,208982.2188,7670.44897,7120.48015,131.34151
CMR,2022,30,male,207228.7188,2889.94377,2374.10012,78.55095
CMR,2022,31,female,203662.2656,8119.18515,7557.52025,123.84307
CMR,2022,31,male,201767.8594,3145.18114,2601.11767,74.45981
CMR,2022,32,female,198045.9531,8545.69989,7974.95461,116.44938
CMR,2022,32,male,196028.9219,3409.59717,2838.77647,70.11435
CMR,2022,33,female,192056.1719,8944.58844,8367.47634,109.20337
CMR,2022,33,male,190277.0156,3678.0016,3081.95335,65.79103
CMR,2022,34,female,186542.8906,9358.5946,8774.94702,102.55854
CMR,2022,34,male,184778.625,3949.31439,3329.22814,61.59353
CMR,2022,35,female,180746.3438,9775.49265,9190.53044,95.9686
CMR,2022,35,male,178971.2969,4219.10007,3581.69184,57.20151
CMR,2022,36,female,173472.0156,10093.60187,9514.12312,88.84104
CMR,2022,36,male,171833.4531,4440.9649,3796.07987,52.3771
CMR,2022,37,female,165541.5313,10334.75592,9764.19288,81.75068
CMR,2022,37,male,163873.0469,4614.65692,3969.32338,47.54998
CMR,2022,38,female,158632.625,10573.79877,10010.75359,75.5516
CMR,2022,38,male,156909.6406,4784.69913,4138.72136,43.32648
CMR,2022,39,female,152757.8594,10797.19208,10240.96183,70.1862
CMR,2022,39,male,151120.8906,4959.6763,4311.77442,39.68595
CMR,2022,40,female,148873.9688,11052.99261,10500.29084,66.00293
CMR,2022,40,male,147112.3125,5161.20142,4507.39398,36.64178
CMR,2022,41,female,140768.2813,10854.0025,10325.25157,60.24645
CMR,2022,41,male,139060.9688,5176.03271,4538.76405,32.74909
CMR,2022,42,female,132331.8438,10470.50513,9971.82635,54.72507
CMR,2022,42,male,130537.5156,5114.50494,4501.28052,29.04742
CMR,2022,43,female,125729.9609,10086.22437,9614.94715,50.29843
CMR,2022,43,male,123822.4063,5065.70416,4473.08991,26.04116
CMR,2022,44,female,119248.3359,9591.6062,9150.5136,46.19984
CMR,2022,44,male,117217.1484,4966.96936,4398.97015,23.3029
CMR,2022,45,female,113892.8984,9075.49786,8667.01743,42.77753
CMR,2022,45,male,111816.6797,4860.5368,4321.21904,20.99199
CMR,2022,46,female,108333.5625,8467.08527,8093.47305,39.47946
CMR,2022,46,male,106115.0391,4685.62088,4182.42231,18.78895
CMR,2022,47,female,102941.2578,7829.70941,7489.39141,36.42527
CMR,2022,47,male,100573.0469,4462.69952,3996.93257,16.79663
CMR,2022,48,female,98361.25,7234.07764,6923.10601,33.81434
CMR,2022,48,male,95812.30469,4227.60001,3796.73468,15.10082
CMR,2022,49,female,94165.04688,6660.46545,6376.46195,31.46542
CMR,2022,49,male,91514.35938,3974.07581,3576.93894,13.61774
COD,2022,15,female,1420795,1809.51967,1086.18297,79.34952
COD,2022,15,male,1416386,1744.01094,1115.37621,18.97853
COD,2022,16,female,1364895.75,1895.23352,1333.77849,110.41393
COD,2022,16,male,1361112.75,1722.28867,1297.24923,27.5613
COD,2022,17,female,1304757.125,2075.68181,1566.9239,143.07441
COD,2022,17,male,1300165.25,1749.95245,1411.77788,40.16459
COD,2022,18,female,1254138.5,2301.73351,1731.12766,178.33511
COD,2022,18,male,1248505.75,1802.12154,1475.42791,57.72452
COD,2022,19,female,1211509.25,2551.47282,1883.70401,213.75657
COD,2022,19,male,1205962.375,1847.86212,1496.26903,78.03117
COD,2022,20,female,1166585,2970.64555,2244.36611,247.80882
COD,2022,20,male,1160936.625,1952.40634,1581.73572,98.203
COD,2022,21,female,1121653,3348.20306,2524.86585,275.00857
COD,2022,21,male,1115104.375,2087.68967,1693.16086,114.83754
COD,2022,22,female,1080424,3800.42249,2878.24075,289.66871
COD,2022,22,male,1074364.125,2236.06233,1799.5187,126.62011
COD,2022,23,female,1038092.313,4260.35104,3255.33741,288.22834
COD,2022,23,male,1031450.813,2391.62531,1917.15447,131.57137
COD,2022,24,female,999855.3125,4749.6662,3676.0031,276.75532
COD,2022,24,male,991714.0625,2576.96007,2066.0976,132.0401
COD,2022,25,female,979408.8125,5302.10162,4159.66454,266.4014
COD,2022,25,male,971493.1875,2825.01871,2273.60749,133.42919
COD,2022,26,female,966530.875,5867.40866,4661.78432,258.35596
COD,2022,26,male,955740.375,3052.2966,2460.68832,135.20441
COD,2022,27,female,937090,6341.9234,5105.03565,244.73684
COD,2022,27,male,925834.75,3298.56818,2676.79522,133.54386
COD,2022,28,female,869890.5625,6527.43192,5322.05375,221.62788
COD,2022,28,male,857696.625,3410.80385,2788.70352,125.08381
COD,2022,29,female,832769.375,6797.60495,5597.80036,206.57026
COD,2022,29,male,820254,3553.71294,2918.45082,120.04396
COD,2022,30,female,807801.8125,7142.77161,5940.42179,193.58606
COD,2022,30,male,794721.625,3752.77539,3098.78491,115.84589
COD,2022,31,female,783194.9375,7469.58362,6272.62228,179.87582
COD,2022,31,male,768691.5,3952.53415,3283.85629,110.8508
COD,2022,32,female,753248.4375,7696.09467,6520.52352,165.62598
COD,2022,32,male,738392.1875,4110.4325,3435.02805,104.76852
COD,2022,33,female,728345.875,7923.14209,6768.46661,153.5832
COD,2022,33,male,713507.25,4275.54144,3593.63278,99.13803
COD,2022,34,female,703612.75,8114.78558,6986.16757,142.44955
COD,2022,34,male,688871.75,4430.185,3745.62319,93.30107
COD,2022,35,female,680502.25,8304.35309,7211.01574,131.89887
COD,2022,35,male,665906.6875,4590.60043,3910.50115,87.46799
COD,2022,36,female,651795.8125,8380.54382,7341.25164,120.52198
COD,2022,36,male,636862.25,4682.42935,4020.7549,80.73486
COD,2022,37,female,623177.75,8400.80103,7419.5054,110.00491
COD,2022,37,male,608667.5,4743.05835,4103.79313,74.19153
COD,2022,38,female,592471.9375,8331.0332,7412.66261,100.05424
COD,2022,38,male,578391.9375,4747.3309,4136.38075,67.57299
COD,2022,39,female,564373.5,8257.03534,7398.08825,91.33294
COD,2022,39,male,550509.875,4738.72388,4156.61558,61.44766
COD,2022,40,female,537085.1875,8144.06702,7343.95965,83.25687
COD,2022,40,male,523438.625,4704.28827,4152.94197,55.59888
COD,2022,41,female,513581.4688,8027.17126,7280.2928,76.16537
COD,2022,41,male,499901.4375,4662.7518,4140.74086,50.33556
COD,2022,42,female,491145.0625,7876.4845,7181.10689,69.69618
COD,2022,42,male,477138.75,4592.83542,4101.08382,45.42764
COD,2022,43,female,467526.875,7665.22009,7022.31699,63.50201
COD,2022,43,male,452971.4375,4480.05847,4021.26529,40.70272
COD,2022,44,female,442710.5625,7384.4577,6794.5567,57.55774
COD,2022,44,male,427602.9063,4324.96033,3900.99137,36.19794
COD,2022,45,female,426325.5,7186.49774,6643.17366,53.0498
COD,2022,45,male,410429.1875,4216.67236,3824.57546,32.64119
COD,2022,46,female,411924.0625,6974.08984,6477.99796,49.01627
COD,2022,46,male,395418.4063,4099.91589,3740.97399,29.46877
COD,2022,47,female,398130.0313,6722.76672,6271.69951,45.22218
COD,2022,47,male,381254.3125,3959.38083,3632.50131,26.60783
COD,2022,48,female,384929.6875,6439.10236,6029.42177,41.62791
COD,2022,48,male,367560.5,3795.47653,3498.80877,24.03363
COD,2022,49,female,373131.6563,6146.86664,5774.3107,38.31894
COD,2022,49,male,355114.0938,3625.03864,3355.94346,21.77091
COG,2022,15,female,64293.21484,481.84918,62.07767,286.59243
COG,2022,15,male,65051.11328,208.67994,50.07635,10.42261
COG,2022,16,female,61479.02344,828.05485,78.58013,387.19854
COG,2022,16,male,62162.22266,214.40007,57.37169,16.36172
COG,2022,17,female,58682.73438,1196.97187,109.42866,452.7965
COG,2022,17,male,59343.11719,231.65148,61.95394,27.28652
COG,2022,18,female,56208.25781,1569.41531,141.61292,478.0052
COG,2022,18,male,56799.32422,256.65921,57.0852,44.01364
COG,2022,19,female,53626.16016,1895.76391,179.89265,472.27343
COG,2022,19,male,54187.49219,304.31794,54.87722,63.65914
COG,2022,20,female,52162.83594,2215.24467,232.24686,469.15363
COG,2022,20,male,52615.22266,368.99886,61.27402,84.42356
COG,2022,21,female,50173.88672,2476.03993,282.38268,461.96783
COG,2022,21,male,50607.625,440.30861,67.15441,101.92012
COG,2022,22,female,46673.33203,2607.30949,322.50222,431.78229
COG,2022,22,male,47043.13672,507.22943,74.74627,112.53008
COG,2022,23,female,45400.21484,2794.73612,367.09433,414.72341
COG,2022,23,male,45731.5,592.84875,83.51312,124.22069
COG,2022,24,female,43776.62109,2919.70102,409.20541,389.2009
COG,2022,24,male,44067.82031,674.96246,93.77538,131.87014
COG,2022,25,female,42854.47266,3019.90549,447.8371,366.50505
COG,2022,25,male,43099.73047,760.45244,105.16655,140.3459
COG,2022,26,female,41508.71875,3059.45781,484.85785,338.99394
COG,2022,26,male,41631.82031,837.16432,116.17529,146.00342
COG,2022,27,female,40056.19141,3045.12727,508.95364,312.0158
COG,2022,27,male,40205.80859,914.37123,131.99194,148.97039
COG,2022,28,female,39157.3125,3048.66547,537.97412,291.83795
COG,2022,28,male,39274.17188,997.61523,151.18054,150.84615
COG,2022,29,female,38240.96094,3030.99533,564.22085,273.26929
COG,2022,29,male,38303.625,1073.88498,171.20885,150.30108
COG,2022,30,female,37681.60547,3016.96547,587.49261,256.99624
COG,2022,30,male,37683.01172,1144.20519,187.2958,149.92495
COG,2022,31,female,36993.59375,2973.33582,603.60147,239.22773
COG,2022,31,male,36968.20312,1200.84772,200.61051,148.43167
COG,2022,32,female,36490.85156,2942.49806,625.57397,223.63744
COG,2022,32,male,36404.85547,1258.46602,216.82726,146.48453
COG,2022,33,female,36210.33594,2914.38043,645.52752,210.71058
COG,2022,33,male,36059.49609,1310.60042,230.20533,144.52574
COG,2022,34,female,35866.97266,2876.62347,663.89922,198.41139
COG,2022,34,male,35653.17188,1353.18705,242.66437,141.5561
COG,2022,35,female,35480.38672,2805.08359,679.81177,186.44681
COG,2022,35,male,35213.50781,1377.95471,255.17694,137.82197
COG,2022,36,female,34964.14844,2715.4641,688.47189,174.1363
COG,2022,36,male,34672.69141,1391.02514,265.89317,133.21589
COG,2022,37,female,34493.88672,2629.26648,696.80408,162.81822
COG,2022,37,male,34153.61719,1397.03687,275.37606,128.43479
COG,2022,38,female,34034.77344,2546.75681,705.69127,152.34656
COG,2022,38,male,33651.27734,1398.39793,284.90847,123.58999
COG,2022,39,female,32900.65625,2417.46573,699.9128,139.72629
COG,2022,39,male,32542.40234,1370.32211,289.35001,116.46885
COG,2022,40,female,31769.11719,2287.88205,689.94301,127.98378
COG,2022,40,male,31439.08984,1337.79332,293.23502,109.2964
COG,2022,41,female,30701.44531,2165.57054,679.07892,117.25105
COG,2022,41,male,30388.38867,1303.70702,297.13103,102.29863
COG,2022,42,female,29671.0918,2047.29926,666.05153,107.44513
COG,2022,42,male,29359.59375,1267.30874,300.62329,95.55885
COG,2022,43,female,28741.62695,1938.25958,652.72086,98.72259
COG,2022,43,male,28420.4375,1232.06651,304.17914,89.35838
COG,2022,44,female,28179.53906,1856.78647,646.19164,91.83978
COG,2022,44,male,27785.83008,1207.5969,310.15432,84.31278
COG,2022,45,female,27513.99414,1752.27487,634.8731,85.16131
COG,2022,45,male,27019.33398,1162.4347,313.22823,79.00961
COG,2022,46,female,26641.61133,1636.80438,616.07821,78.32807
COG,2022,46,male,26049.35938,1105.81887,312.2593,73.26359
COG,2022,47,female,25733.73242,1524.12619,594.27793,71.87987
COG,2022,47,male,25052.80469,1047.13355,309.24799,67.71436
COG,2022,48,female,24772.69922,1413.37892,569.1474,65.7511
COG,2022,48,male,24015.98438,987.09218,304.30585,62.3575
COG,2022,49,female,23764.06445,1303.64729,539.79841,59.95172
COG,2022,49,male,22920.07422,925.46046,297.03581,57.14253
ERI,2022,15,female,45725.30469,28.64283,18.54333,1.61159
ERI,2022,15,male,46378.19141,27.86783,18.50441,0.39349
ERI,2022,16,female,45986.28125,34.58438,20.31527,2.34934
ERI,2022,16,male,46628.17969,31.8991,19.47992,0.5982
ERI,2022,17,female,45076.77344,36.2395,21.04803,3.12467
ERI,2022,17,male,45699.14062,31.07102,20.44298,0.89518
ERI,2022,18,female,44210.25391,42.7809,22.55657,3.97776
ERI,2022,18,male,44801.46875,34.49492,20.97845,1.31452
ERI,2022,19,female,40995.71094,47.44648,23.81251,4.58259
ERI,2022,19,male,41537.58984,35.8907,20.01458,1.70753
ERI,2022,20,female,39717.11719,53.61627,26.12241,5.35198
ERI,2022,20,male,40234.12891,37.79421,19.08577,2.16453
ERI,2022,21,female,36961.44141,58.67621,27.20162,5.75775
ERI,2022,21,male,37453.39453,39.79481,19.62185,2.45642
ERI,2022,22,female,36087.875,66.21273,30.62882,6.15369
ERI,2022,22,male,36571.01172,42.99987,21.47764,2.74724
ERI,2022,23,female,34596.26562,73.5697,34.45557,6.11476
ERI,2022,23,male,35059.11719,46.20405,23.06681,2.85249
ERI,2022,24,female,33979.62891,82.59907,39.20061,5.98955
ERI,2022,24,male,34412.26953,50.53135,24.93782,2.92313
ERI,2022,25,female,33464.86719,92.36689,45.0398,5.79796
ERI,2022,25,male,33907.95312,55.57081,27.45101,2.97149
ERI,2022,26,female,33423.39844,104.31956,52.55773,5.69082
ERI,2022,26,male,33831.30469,61.46786,30.38194,3.05352
ERI,2022,27,female,28129.07617,100.48368,52.82639,4.68724
ERI,2022,27,male,28502.28516,59.24103,29.88212,2.62703
ERI,2022,28,female,27203.18164,107.07528,57.76909,4.42296
ERI,2022,28,male,27515.44336,62.24825,31.46698,2.56454
ERI,2022,29,female,24541.61914,107.78878,60.08001,3.88782
ERI,2022,29,male,24798.17969,62.31925,31.94088,2.32108
ERI,2022,30,female,23756.52539,114.55818,65.5275,3.63541
ERI,2022,30,male,23935.625,65.45472,33.77236,2.23123
ERI,2022,31,female,22500.34961,118.28567,69.26979,3.2999
ERI,2022,31,male,22587.33008,67.03296,34.87621,2.08314
ERI,2022,32,female,21737.5957,125.411,75.41216,3.05124
ERI,2022,32,male,21704.23828,70.86395,37.53696,1.96909
ERI,2022,33,female,21204.84961,133.27848,82.09828,2.85332
ERI,2022,33,male,21049.83789,74.95161,40.39209,1.86961
ERI,2022,34,female,20522.29883,140.64607,88.75412,2.65048
ERI,2022,34,male,20296.33398,79.20357,43.63893,1.75684
ERI,2022,35,female,19806.02148,147.71111,95.82714,2.4481
ERI,2022,35,male,19471.11914,83.36468,47.383540000000004,1.63418
ERI,2022,36,female,19311.30664,156.83571,104.4911,2.27584
ERI,2022,36,male,18866.53906,89.02612,52.2749,1.52754
ERI,2022,37,female,18805.2207,166.06083,113.42926,2.11443
ERI,2022,37,male,18255.86328,95.03637,57.63893,1.42054
ERI,2022,38,female,18358.65625,175.99832,123.02345,1.97348
ERI,2022,38,male,17681.31055,101.50605,63.50278,1.318
ERI,2022,39,female,18012.28711,186.99146,133.49628,1.85415
ERI,2022,39,male,17178.92188,108.57051,69.9316,1.22275
ERI,2022,40,female,17551.83398,196.60488,143.05864,1.72945
ERI,2022,40,male,16557.31641,114.85847,75.99944,1.12084
ERI,2022,41,female,17131.88672,206.1841,152.60515,1.61368
ERI,2022,41,male,15977.19434,121.17134,82.16438,1.02462
ERI,2022,42,female,16703.81836,215.57473,162.07839,1.5042
ERI,2022,42,male,15364.34961,126.96399,88.06267,0.93102
ERI,2022,43,female,16299.21191,224.29541,171.03331,1.40365
